seed,failed,beta_hat,se,ci_low,ci_high,dgp,estimator,dgp_label,est_label,beta0
0,False,1.1403238294708689,0.3836501758667565,0.38836948477202615,1.8922781741697117,dgp8,full_ols,Weak NL conf. (dummies),Full OLS,0.5
1,False,1.7938888216007214,0.41508910108686664,0.9803141834704627,2.60746345973098,dgp8,full_ols,Weak NL conf. (dummies),Full OLS,0.5
2,False,1.3920520182515455,0.41151262570924463,0.585487271861426,2.198616764641665,dgp8,full_ols,Weak NL conf. (dummies),Full OLS,0.5
3,False,0.8767042551297449,0.5178991047125711,-0.13837799010689433,1.891786500366384,dgp8,full_ols,Weak NL conf. (dummies),Full OLS,0.5
4,False,1.8985534002868922,0.37889001852348825,1.1559289639808554,2.641177836592929,dgp8,full_ols,Weak NL conf. (dummies),Full OLS,0.5
5,False,1.7110495706035709,0.4336349111609001,0.8611251447282068,2.560973996478935,dgp8,full_ols,Weak NL conf. (dummies),Full OLS,0.5
6,False,0.8654556291619009,0.4146631535137872,0.05271584827487796,1.6781954100489238,dgp8,full_ols,Weak NL conf. (dummies),Full OLS,0.5
7,False,1.5753249331311217,0.3779686233709995,0.8345064313239626,2.316143434938281,dgp8,full_ols,Weak NL conf. (dummies),Full OLS,0.5
8,False,0.4753533010680887,0.41476735520962693,-0.33759071514278005,1.2882973172789574,dgp8,full_ols,Weak NL conf. (dummies),Full OLS,0.5
9,False,0.7749643202409139,0.3827934914970031,0.024689076906787788,1.52523956357504,dgp8,full_ols,Weak NL conf. (dummies),Full OLS,0.5
10,False,1.422950100755486,0.4241315464464987,0.5916522697203485,2.254247931790623,dgp8,full_ols,Weak NL conf. (dummies),Full OLS,0.5
11,False,1.252778353523922,0.4218098142723497,0.4260311175501167,2.0795255894977274,dgp8,full_ols,Weak NL conf. (dummies),Full OLS,0.5
12,False,0.6450001371788119,0.4274846683522758,-0.1928698127916486,1.4828700871492724,dgp8,full_ols,Weak NL conf. (dummies),Full OLS,0.5
13,False,2.0929942483104886,0.4519576957748353,1.2071571645918113,2.978831332029166,dgp8,full_ols,Weak NL conf. (dummies),Full OLS,0.5
14,False,1.5971884756008643,0.40638778478926196,0.8006684174139108,2.3937085337878177,dgp8,full_ols,Weak NL conf. (dummies),Full OLS,0.5
15,False,0.8134779224716332,0.3611760159904484,0.10557293113035437,1.521382913812912,dgp8,full_ols,Weak NL conf. (dummies),Full OLS,0.5
16,False,0.8904895484658752,0.38533737768786835,0.1352282881976533,1.645750808734097,dgp8,full_ols,Weak NL conf. (dummies),Full OLS,0.5
